"journal_name","journal_url"
"Computers_in_Industry","https://www.sciencedirect.com/science/journal/01663615"
"Computers_and_Mathematics_with_Applications","https://www.sciencedirect.com/science/journal/08981221"
"Computers_and_Operations_Research","https://www.sciencedirect.com/science/journal/03050548"
"Computers_and_Security","https://www.sciencedirect.com/science/journal/01674048"
"Computers_and_Standards","https://www.sciencedirect.com/science/journal/01678051"
"Computers_and_Structures","https://www.sciencedirect.com/science/journal/00457949"
"Computing_Systems_in_Engineering","https://www.sciencedirect.com/science/journal/09560521"
"Conservation_and_Recycling","https://www.sciencedirect.com/science/journal/03613658"
"Construction_and_Building_Materials","https://www.sciencedirect.com/science/journal/09500618"
"Continental_Shelf_Research","https://www.sciencedirect.com/science/journal/02784343"
"Control_Engineering_Practice","https://www.sciencedirect.com/science/journal/09670661"
"Coordination_Chemistry_Reviews","https://www.sciencedirect.com/science/journal/00108545"
"Corrosion_Science","https://www.sciencedirect.com/science/journal/0010938X"
"COSPAR_Information_Bulletin","https://www.sciencedirect.com/science/journal/00458732"
"Cretaceous_Research","https://www.sciencedirect.com/science/journal/01956671"
"Cryogenics","https://www.sciencedirect.com/science/journal/00112275"
"Crystal_Engineering","https://www.sciencedirect.com/science/journal/14630184"
"Current_Applied_Physics","https://www.sciencedirect.com/science/journal/15671739"
"Current_Opinion_in_Biomedical_Engineering","https://www.sciencedirect.com/science/journal/24684511"
"Current_Opinion_in_Biotechnology","https://www.sciencedirect.com/science/journal/09581669"
"Current_Opinion_in_Chemical_Biology","https://www.sciencedirect.com/science/journal/13675931"
"Current_Opinion_in_Chemical_Engineering","https://www.sciencedirect.com/science/journal/22113398"
"Current_Opinion_in_Colloid_and_Interface_Science","https://www.sciencedirect.com/science/journal/13590294"
"Current_Opinion_in_Electrochemistry","https://www.sciencedirect.com/science/journal/24519103"
"Current_Opinion_in_Environmental_Sustainability","https://www.sciencedirect.com/science/journal/18773435"
"Current_Opinion_in_Green_and_Sustainable_Chemistry","https://www.sciencedirect.com/science/journal/24522236"
"Current_Opinion_in_Solid_State_and_Materials_Science","https://www.sciencedirect.com/science/journal/13590286"
"Current_Opinion_in_Systems_Biology","https://www.sciencedirect.com/science/journal/24523100"
"Current_Plant_Biology","https://www.sciencedirect.com/science/journal/22146628"
"CVGIP_Graphical_Models_and_Image_Processing","https://www.sciencedirect.com/science/journal/10499652"
"CVGIP_Image_Understanding","https://www.sciencedirect.com/science/journal/10499660"
"Data_in_Brief","https://www.sciencedirect.com/science/journal/23523409"
"Data_and_Knowledge_Engineering","https://www.sciencedirect.com/science/journal/0169023X"
"Data_Processing","https://www.sciencedirect.com/science/journal/0011684X"
"Decision_Support_Systems","https://www.sciencedirect.com/science/journal/01679236"
"Deep_Sea_Research","https://www.sciencedirect.com/science/journal/01466291"
"Deep_Sea_Research_(1953)","https://www.sciencedirect.com/science/journal/01466313"
"Deep_Sea_Research_and_Oceanographic_Abstracts","https://www.sciencedirect.com/science/journal/00117471"
"Deep_Sea_Research_Part_A_Oceanographic_Research_Papers","https://www.sciencedirect.com/science/journal/01980149"
"Deep_Sea_Research_Part_B_Oceanographic_Literature_Review","https://www.sciencedirect.com/science/journal/01980254"
"Deep_Sea_Research_Part_I_Oceanographic_Research_Papers","https://www.sciencedirect.com/science/journal/09670637"
"Deep_Sea_Research_Part_II_Topical_Studies_in_Oceanography","https://www.sciencedirect.com/science/journal/09670645"
"Defence_Technology","https://www.sciencedirect.com/science/journal/22149147"
"Dendrochronologia","https://www.sciencedirect.com/science/journal/11257865"
"Dental_Materials","https://www.sciencedirect.com/science/journal/01095641"
"Desalination","https://www.sciencedirect.com/science/journal/00119164"
"Design_Studies","https://www.sciencedirect.com/science/journal/0142694X"
"Development_Engineering","https://www.sciencedirect.com/science/journal/23527285"
"Diamond_and_Related_Materials","https://www.sciencedirect.com/science/journal/09259635"
"Differential_Geometry_and_its_Applications","https://www.sciencedirect.com/science/journal/09262245"
"Digital_Applications_in_Archaeology_and_Cultural_Heritage","https://www.sciencedirect.com/science/journal/22120548"
"Digital_Communications_and_Networks","https://www.sciencedirect.com/science/journal/23528648"
"Digital_Investigation","https://www.sciencedirect.com/science/journal/17422876"
"Digital_Signal_Processing","https://www.sciencedirect.com/science/journal/10512004"
"Discrete_Applied_Mathematics","https://www.sciencedirect.com/science/journal/0166218X"
"Discrete_Mathematics","https://www.sciencedirect.com/science/journal/0012365X"
"Discrete_Optimization","https://www.sciencedirect.com/science/journal/15725286"
"Displays","https://www.sciencedirect.com/science/journal/01419382"
"Dyes_and_Pigments","https://www.sciencedirect.com/science/journal/01437208"
"Dynamics_of_Atmospheres_and_Oceans","https://www.sciencedirect.com/science/journal/03770265"
"Earth_and_Planetary_Science_Letters","https://www.sciencedirect.com/science/journal/0012821X"
"Earth_Science_Frontiers","https://www.sciencedirect.com/science/journal/18725791"
